temperature,humidity,gas_level,water_level,safety_status
24.37402111,69.39511701,154.3142527,42.03002451,Safe
24.87436552,66.32907356,161.0143578,35.25047758,Safe
28.49338683,66.50815775,164.7101987,30.81067231,Safe
24.91507503,61.84976838,160.9847133,39.67113973,Safe
25.31420187,67.26269058,152.1055368,36.42945588,Safe
31.81730793,79.00378719,181.2994861,36.87420098,Unsafe
23.14637216,66.65536243,145.4709054,30.59188927,Safe
23.1151235,64.74565198,153.1426917,30.31866526,Safe
31.95775631,66.21645188,160.5227783,38.77075684,Unsafe
24.87921971,68.75729618,162.0299491,32.845711,Safe
23.38485594,63.06389285,145.2854947,39.51125535,Safe
31.25059605,72.97687939,153.1689691,35.917123,Unsafe
23.57982794,66.31904179,147.6963057,33.87702317,Safe
23.32406985,61.37797075,162.9246822,47.41201774,Safe
31.25311589,67.40656242,179.3600065,32.61256829,Unsafe
23.53559529,60.30575911,149.1080553,32.7864936,Safe
26.38201051,63.7127143,164.4181183,33.67061106,Safe
28.36046229,71.56459894,160.8713492,31.20888351,Unsafe
25.65423772,61.81432657,149.1588326,32.20696671,Safe
26.16108876,65.67367343,152.1252872,37.14014101,Safe
31.30274569,60.99593751,155.6344825,33.3149656,Unsafe
24.45154837,66.56041073,155.5865843,37.04398029,Safe
26.37863127,67.31807889,157.1470752,39.74153841,Safe
30.92583055,79.16414615,184.3078275,36.06610897,Unsafe
23.21514308,63.24721118,152.4368689,39.75547824,Safe
25.73047414,68.26824141,149.7379341,31.4832708,Safe
30.57796278,68.12071359,154.0890264,42.24531635,Unsafe
26.06458542,69.66291259,158.5313811,31.56437614,Safe
23.91259605,65.72642299,151.490157,37.46396027,Safe
31.11103893,74.63385262,152.0094323,38.24050461,Unsafe
25.58486503,68.59400663,159.0456145,39.10493392,Safe
24.05075133,67.23477547,160.5859131,39.45492128,Safe
29.17017016,61.08938773,169.1662339,39.56204353,Safe
26.32584447,69.66854932,147.7772819,32.22415607,Safe
25.66254574,64.85394398,145.279471,34.03466873,Safe
30.3341571,79.31458341,148.3775008,30.13982185,Unsafe
25.45765682,68.10754368,153.7257243,35.44143201,Safe
25.16025255,64.19411092,149.7284016,32.35050491,Safe
31.17849101,63.23409656,154.5475929,39.36003486,Unsafe
23.18462732,60.48510206,164.2399649,48.82385447,Safe
25.37405609,66.30515157,145.879901,37.54438966,Safe
30.38613154,78.94123753,180.8994558,32.68132405,Unsafe
23.47502416,61.64267362,146.6791553,34.4431441,Safe
25.18945796,68.49781443,153.9877347,39.55279762,Safe
28.67643319,60.75150379,150.4622168,38.02334927,Safe
24.28179758,61.49160506,155.8924733,34.64921353,Safe
26.65602877,61.86928211,155.6284143,30.73976294,Safe
31.11005034,72.36827232,145.3077553,30.91551124,Unsafe
25.68819615,64.76092758,152.2431509,31.93963744,Safe
25.17470034,64.52407495,156.8879792,39.28782086,Safe
28.34353702,68.20647946,165.1943033,36.51919022,Safe
25.27461024,67.21931024,160.9275744,36.46551175,Safe
26.39625514,64.91863655,147.6322563,43.65502103,Safe
31.60270361,75.11383419,146.3900862,31.20579034,Unsafe
24.36024472,63.01213778,151.1930831,36.75164598,Safe
26.35505746,62.85290855,150.3380354,31.80419394,Safe
29.71347668,69.82573565,146.6981168,37.7320144,Safe
24.58327373,69.06054606,146.1365979,31.28764231,Safe
25.06976827,60.5156759,148.4753273,33.67177225,Safe
29.40300424,70.93288372,175.73258,34.9934644,Unsafe
23.34070152,66.70434069,161.9144657,39.1477977,Safe
23.16879155,61.80048035,156.1576755,38.6609457,Safe
29.5817017,69.93260598,149.5962407,34.0669298,Safe
24.76138889,62.30815049,148.9231977,34.95204191,Safe
26.19552305,62.22715898,162.5007202,31.39547171,Safe
30.26344273,74.0305351,164.2192463,44.74116003,Unsafe
24.16282409,67.02319846,147.4936356,37.99754173,Safe
23.78845233,60.03277816,152.6898004,39.51392721,Safe
29.13651283,60.09078824,174.9793132,39.85809881,Safe
26.19953762,67.78390378,150.5586481,36.05813493,Safe
24.09229067,67.19547761,152.9610641,32.39085452,Safe
31.09305692,74.50118462,163.47957,37.68775091,Unsafe
23.55040273,66.29628677,164.6367693,35.02393157,Safe
24.07787762,66.50655937,164.8314633,39.55843758,Safe
28.79615829,64.1387989,164.0407487,33.0219128,Safe
26.80838876,60.64540853,150.1969715,38.9091754,Safe
23.9302563,69.67335903,156.2686288,38.62173298,Safe
29.89141226,72.51532962,172.1661597,32.30686693,Unsafe
26.35192658,69.36784624,162.7280218,42.97510356,Safe
23.23092296,63.12407665,153.9937083,33.30007005,Safe
29.85023963,67.70247555,155.0307191,32.26741274,Safe
23.99777739,62.63174107,160.1592465,31.63571448,Safe
25.29918895,65.18507392,150.2112024,39.5126086,Safe
28.20762312,77.90336508,163.3138068,31.71067944,Unsafe
25.56192895,69.42535466,148.4564536,38.45002488,Safe
25.54245085,61.57620842,145.2316105,30.90922479,Safe
30.43348746,62.12655444,177.906218,32.76101663,Unsafe
26.02110757,63.34079182,151.2754219,33.268105,Safe
26.38179241,69.36021544,157.1973136,38.88221147,Safe
28.7617493,79.0191455,152.7634315,35.19007448,Unsafe
25.3741661,66.33571793,163.2680894,37.73861895,Safe
25.6570644,60.77827783,152.4428678,42.00892616,Safe
29.24564988,64.4613873,152.6139436,31.51505845,Safe
25.99097817,68.55426688,161.4472764,34.85852135,Safe
23.29981226,61.5427385,164.1737216,33.7540688,Safe
29.7697755,74.64125295,183.0658813,39.28256658,Unsafe
25.91571646,69.86421808,149.3567093,30.68948436,Safe
24.07352273,63.44867941,153.3693707,35.61944834,Safe
28.25645394,64.98796999,159.9320917,39.69654366,Safe
26.60253184,65.35451376,154.9024455,35.23123305,Safe
23.258429,60.58406296,162.3318872,31.58976949,Safe
29.94574837,70.14495905,146.8038832,32.43850574,Unsafe
26.87821868,63.47308888,150.4262806,36.81616024,Safe
26.60841861,64.03771832,161.1792999,33.77536634,Safe
31.62784384,63.10835199,165.290574,48.43905861,Unsafe
26.98052446,65.75579089,163.90773,33.11685631,Safe
26.46848122,66.99425502,157.1151431,36.20592937,Safe
28.44283777,70.92908622,150.9613696,39.51258006,Unsafe
24.2340396,63.40608429,163.755049,36.69088199,Safe
23.34357673,67.43522966,159.4363533,31.48982145,Safe
30.34378821,60.7202481,160.4835671,32.9267527,Unsafe
24.66953013,65.17305664,159.1030221,31.24928364,Safe
26.79054346,69.55235552,155.4544348,32.46011883,Safe
29.21708936,71.44145093,177.3360583,31.66308023,Unsafe
25.2953005,69.30720732,162.8640063,32.64287967,Safe
26.24641308,66.50536253,161.7632475,35.0874743,Safe
28.39246669,63.84944654,163.0796943,38.19085322,Safe
25.21397565,65.34434614,152.0923468,43.32340892,Safe
26.09789072,69.19104848,164.8239239,37.87607364,Safe
28.31816515,76.19273606,164.1075781,34.98875542,Unsafe
23.56015447,60.46167822,149.6954065,37.37346251,Safe
25.1784446,66.43883736,153.9585893,39.520955,Safe
30.28687721,63.62278769,167.1813601,32.13513896,Unsafe
23.93564072,69.95220532,154.0916034,36.32472145,Safe
23.32467135,66.0285769,164.5364985,37.44428758,Safe
30.21439804,78.59601763,147.8505938,35.60309529,Unsafe
25.56611485,63.29187226,159.4339486,38.47993369,Safe
24.33704883,67.21130387,150.4765084,32.85591274,Safe
28.09833427,63.29619265,150.4612212,34.73609889,Safe
26.18271443,64.17486336,147.9045264,31.99074726,Safe
24.71706848,61.91934381,156.1205824,49.91048511,Safe
29.91941615,76.01897145,177.7570029,32.60966337,Unsafe
23.75359708,64.74522443,160.7213212,39.06342802,Safe
25.40248135,63.46768374,147.4814295,33.29733254,Safe
30.6887416,65.19638294,158.6243011,31.78273367,Unsafe
26.03785712,69.23878613,145.8656438,38.19973624,Safe
23.72479966,63.29703338,153.4393848,32.43260742,Safe
30.93257922,77.12249315,156.2618875,38.79456401,Unsafe
24.14247337,65.66962617,155.8629109,32.9410384,Safe
26.35005403,68.54546997,155.5105513,31.27983499,Safe
29.01260798,68.20103094,173.2093682,39.98578362,Safe
25.76996851,62.82907286,156.1785083,30.99954883,Safe
24.05926082,67.22136989,147.963282,37.19916631,Safe
31.42367697,72.18727655,159.8017042,47.40973782,Unsafe
24.67272051,67.32974896,153.2020362,39.07767835,Safe
23.15168498,68.82578802,157.5140182,39.68409251,Safe
30.49598066,69.21734785,159.6166812,38.62415336,Unsafe
23.55370805,64.21436487,155.0623899,39.55815639,Safe
24.7427176,60.11593005,156.5732216,32.40484076,Safe
31.95162462,76.21988378,166.5771638,38.07455639,Unsafe
24.67953479,61.4764603,156.6820971,35.07650046,Safe
24.8239197,63.60760529,159.2105777,34.48289752,Safe
28.59105158,64.11642916,152.062831,30.33409881,Safe
23.19928131,62.02506096,153.4160397,39.56394097,Safe
23.21543887,69.38146807,149.2083195,37.04089755,Safe
29.44143519,77.62875204,149.6866068,38.46519562,Unsafe
23.12434457,67.40139441,151.8606232,40.50489926,Safe
23.57764983,66.45679919,158.6878054,35.17923873,Safe
30.60252419,68.5347937,177.2399041,31.27928844,Unsafe
25.7493531,68.15357818,145.941215,30.06172499,Safe
24.19645634,67.10683454,145.3886081,37.56007867,Safe
31.5305377,77.2968426,164.2093749,32.78768049,Unsafe
23.05666948,69.41528835,164.8471836,37.58541898,Safe
26.77270729,67.56761426,145.3643256,36.42429112,Safe
28.83295241,64.28331728,150.3198366,36.912637,Safe
26.1416523,68.81106295,162.8583392,30.45603844,Safe
25.61568913,61.82698884,155.1058007,31.79972861,Safe
29.98245114,78.21980178,175.6295722,39.63197607,Unsafe
25.59690617,62.95474203,150.0251255,30.41546862,Safe
25.4493549,67.67646207,146.529154,48.24464939,Safe
31.97871095,66.9883596,147.1340338,31.85121014,Unsafe
23.15821372,67.62687999,156.2010915,30.97331739,Safe
25.6753943,62.19664649,145.4465783,34.65543305,Safe
31.63573889,79.2168473,151.9909778,32.7146383,Unsafe
24.4493137,68.22459651,163.1192178,38.54890429,Safe
23.10700573,65.19603955,152.2814172,33.10563017,Safe
31.41269514,60.44094759,167.4585345,30.32326643,Unsafe
26.2924816,62.38603997,161.52471,34.28432818,Safe
26.7159716,68.23848945,146.64077,38.55260233,Safe
31.03031506,74.08529244,157.5390946,35.82882039,Unsafe
25.37466323,62.49192196,164.1893991,38.2056562,Safe
26.29692509,67.47122109,154.3954419,39.07922818,Safe
28.31053174,60.43235589,150.546459,43.41187939,Safe
24.49248693,66.24883089,161.7138884,31.29636312,Safe
25.2722872,67.01124574,156.9165323,37.60852449,Safe
30.36064436,73.04072042,174.4385843,35.14073326,Unsafe
24.27708691,68.50266671,150.7906364,38.86062112,Safe
24.61489771,61.29915787,152.5379967,39.22703404,Safe
30.39635842,64.92320972,164.1969942,34.10313693,Unsafe
26.38342886,63.54590815,159.1916057,34.51808556,Safe
24.54737417,66.3033502,147.1126863,34.92436456,Safe
29.17005545,71.31465097,149.0016475,38.97156637,Unsafe
25.35708431,61.07499567,155.5087126,32.72845467,Safe
24.54414921,60.60935412,155.9530383,36.95181787,Safe
28.0245801,62.33576914,168.4693341,37.21974225,Safe
24.81683559,63.41854887,154.9366684,42.01306742,Safe
24.71634766,62.43412673,153.4236692,31.47018608,Safe
28.23572619,75.23983786,164.6308212,34.32093443,Unsafe
26.08216303,69.09170893,145.8713576,35.82077936,Safe
24.71258719,64.15635048,153.4547438,36.04693111,Safe
28.05647753,66.98380378,158.09808,35.82936435,Safe
26.26035578,62.2453649,156.5841379,39.46076518,Safe
23.83670895,63.8593068,147.4972865,34.953812,Safe
30.64913648,72.04293069,170.9220226,30.05293508,Unsafe
26.96612101,61.24397815,145.0420543,36.4837069,Safe
23.88579886,62.66714688,148.003614,34.43704949,Safe
31.68883244,60.37714508,154.738105,35.57926952,Unsafe
26.95143144,66.75123398,147.0503946,35.21272947,Safe
23.36118552,67.22746677,146.713311,42.25458299,Safe
31.94203234,79.3174809,152.1125371,37.22392739,Unsafe
24.98525514,63.75506662,152.3509088,33.97351307,Safe
25.14947593,62.24204103,160.1875324,30.89535271,Safe
31.61276156,61.27503643,178.6127988,38.10019427,Unsafe
23.98472574,68.217367,155.1404321,30.40103166,Safe
23.69081831,65.50510953,155.0676662,39.87609852,Safe
28.91316466,78.06286562,158.5617154,35.2103237,Unsafe
25.1176572,65.84312703,161.1987972,30.78645807,Safe
26.89318135,63.0343582,156.85615,32.19990641,Safe
28.35434935,65.99353519,159.5290036,37.60660636,Safe
26.09529972,61.40824264,154.1767247,33.4224952,Safe
24.86752555,64.84478802,147.7248655,31.35926135,Safe
28.42943017,71.82555684,179.8035012,49.66929587,Unsafe
24.5664105,60.88864944,152.3147804,36.2122266,Safe
24.35498925,60.76675116,152.0805052,30.61539196,Safe
28.75397019,63.14977463,154.4892843,38.02298409,Safe
26.65891725,61.1787303,145.8812697,30.54776222,Safe
24.28687271,64.81373425,155.3849936,36.19233624,Safe
29.40503948,77.35363309,151.1052782,33.61130722,Unsafe
24.65967769,65.11539665,163.9321872,31.32021924,Safe
23.17283437,67.89995135,150.5834569,34.57688347,Safe
29.66679215,63.21681051,166.4309598,37.90001736,Safe
26.8171303,60.37418167,163.8940704,38.27714647,Safe
26.56592392,60.53965911,160.5440143,35.42282012,Safe
29.53045769,77.13997442,159.1153672,32.90062537,Unsafe
26.46748653,60.90607061,164.4175254,47.2741187,Safe
23.42331165,69.73285049,145.4788651,35.29796354,Safe
29.91137617,60.53993709,153.552786,34.11914116,Safe
26.00565893,66.46800994,156.5821796,37.68653083,Safe
26.91093831,61.10968484,156.1029983,33.62449595,Safe
30.98985911,73.95516695,176.3691661,37.25950581,Unsafe
26.99693342,61.54344963,146.7515788,37.07028106,Safe
26.16554547,62.87697369,145.4816141,33.04813,Safe
29.88123075,66.38921789,164.6789361,38.66262236,Safe
25.56771015,65.01997247,152.9456848,38.0428066,Safe
24.70939086,69.06279939,153.3723251,30.14648397,Safe
31.95243305,70.85160443,150.9692945,30.16889854,Unsafe
26.57508739,69.78132621,158.9982314,34.88909573,Safe
24.88567712,64.11188645,159.1944456,42.41276448,Safe
30.26100896,69.62420839,184.0121777,30.45850029,Unsafe
26.99108639,66.25216965,155.751185,35.79539639,Safe
24.15073417,65.24393871,155.0510711,35.58503344,Safe
30.22227081,70.76663975,154.7314197,32.09317126,Unsafe
24.65907678,63.76433714,145.3349143,39.73478919,Safe
23.11737221,65.07295654,163.2482204,34.42106194,Safe
31.97724075,64.28595388,155.3896682,33.44415725,Unsafe
25.88813709,68.56226662,164.1536798,35.07520853,Safe
26.66636705,62.4003275,152.8934344,33.8821521,Safe
28.47573496,78.76628708,170.2481368,31.3898424,Unsafe
26.1264802,68.29705275,149.9670919,32.74352897,Safe
26.85699902,67.87036436,146.3443962,36.44662349,Safe
31.64027507,60.19295238,147.0423023,41.89848382,Unsafe
26.83629892,69.35718637,156.5408003,33.84880467,Safe
23.5480706,63.23589976,164.2267071,36.68793917,Safe
28.11499455,74.74763362,146.2044632,31.72097339,Unsafe
23.30730204,67.49205134,160.401607,36.56479663,Safe
25.56702233,63.08806072,164.9046805,31.83326858,Safe
28.74056248,65.94423039,168.8571865,38.16118978,Safe
25.67871339,67.37478471,149.6141851,30.3141276,Safe
26.18157968,60.60435011,156.6398097,39.80697807,Safe
29.93230474,72.01743819,164.809388,37.0642986,Unsafe
25.00292851,63.76440789,164.4277281,34.38993238,Safe
25.18890245,62.4864502,148.6589278,35.54048772,Safe
29.95468726,63.43926842,152.5003649,31.0546756,Safe
23.76520026,60.42462726,162.4997287,42.78171223,Safe
25.92715828,65.11592147,162.3122756,35.72851812,Safe
28.29827855,72.98887753,172.1280169,37.83948477,Unsafe
23.05290053,68.48580972,154.162023,30.9038768,Safe
23.09429324,62.77758286,163.489699,32.75464414,Safe
28.16734226,61.86311273,163.7339053,31.6118514,Safe
24.47411363,67.61827832,152.2842984,33.91418287,Safe
26.99721935,63.60270092,154.8725599,31.77061983,Safe
31.87889162,70.69107498,147.4814632,30.36912343,Unsafe
23.85871117,69.83704557,164.4339489,39.54875756,Safe
24.04274534,60.84132891,149.5351653,34.41348951,Safe
29.06203121,67.8190195,178.6921345,36.81986849,Safe
23.14367016,68.31764361,153.5589873,37.17926756,Safe
25.51469158,64.35098992,162.954538,48.70902955,Safe
31.67190332,78.98633873,155.6431507,38.97894787,Unsafe
23.48248192,67.09354081,155.0772166,31.9472855,Safe
24.68104641,62.39838963,157.969106,38.75162322,Safe
28.09240564,67.10773297,158.9357662,37.18105715,Safe
23.60579583,63.4265325,148.3096031,35.16852024,Safe
24.27679583,67.39480951,147.7521648,33.54670726,Safe
31.65853057,77.51019981,171.3528232,37.24245336,Unsafe
23.50760287,61.8302763,148.3845694,34.17494362,Safe
26.1372469,67.38601237,150.798747,37.70033442,Safe
29.45644092,68.86488607,149.3225848,32.20091225,Safe
23.01968715,68.95580614,149.4354258,38.65077563,Safe
25.14407645,65.49981467,160.4220082,39.62193875,Safe
30.12828328,74.81770474,162.0870585,47.40640941,Unsafe
26.1470423,69.51286756,154.0921016,30.40129848,Safe
25.76005769,69.75565876,147.6179849,33.41458216,Safe
29.68623289,65.82053052,169.9032369,37.46656235,Safe
23.04515699,61.91444842,155.6307587,35.82045389,Safe
23.23063755,61.3363573,162.9328756,39.58012086,Safe
30.74530071,73.2698295,146.2394317,33.55832887,Unsafe
26.71889832,69.61442522,153.7236966,37.0805075,Safe
26.67042626,63.22199271,149.4741654,35.02782808,Safe
31.57207559,69.54059986,159.6707327,32.68827055,Unsafe
26.14972462,68.27562678,153.3148363,39.74034502,Safe
23.97624577,62.48159243,163.9448203,32.66589351,Safe
31.13856355,78.11361311,178.5950911,30.33994158,Unsafe
24.32189348,64.58088752,147.9633801,48.71877076,Safe
23.12222557,64.97783339,162.026784,38.43202627,Safe
28.5395914,61.57213599,148.6494684,31.95699884,Safe
24.15036936,69.09951485,146.6595581,30.39270173,Safe
26.7481221,68.75486387,149.9970322,39.1909198,Safe
31.23549429,79.10934526,146.1441736,37.77571524,Unsafe
23.01452467,66.83511795,162.822597,33.68591967,Safe
23.28479123,62.73747556,152.168696,35.60313495,Safe
28.48556577,65.73164338,170.9338879,37.55513094,Safe
26.60571004,68.40663525,157.4133941,39.26845795,Safe
24.63007719,60.17370844,156.0738587,31.1127404,Safe
31.49429947,70.86301738,159.4248699,33.11733366,Unsafe
25.51933162,60.87827144,148.6947789,39.53354856,Safe
25.02617218,68.17271997,159.932283,41.12646298,Safe
31.05805773,62.24849467,157.1472209,31.67358622,Unsafe
26.91868009,64.3185111,153.0100041,30.3763391,Safe
23.85205587,64.91658323,159.2159347,38.90049702,Safe
29.10596931,79.12426793,178.3941561,36.24149742,Unsafe
23.11596255,61.07034832,146.8325477,36.92020773,Safe
25.97880708,60.28058449,149.8495681,32.61533219,Safe
31.26688649,60.79693036,160.5711309,37.27833623,Unsafe
24.19733913,68.24890077,152.8982798,31.25406816,Safe
23.34364887,67.50760837,155.1310568,32.22542675,Safe
30.13111456,70.06456467,150.9498906,33.41029763,Unsafe
25.43961552,66.06467736,158.0424178,37.16407978,Safe
24.26472057,60.07192325,164.6004186,38.37091492,Safe
30.67188316,66.7194913,174.2488196,41.42900715,Unsafe
25.8613499,63.52173535,163.5351054,31.05213172,Safe
24.24856744,66.80800047,146.5385183,36.73909247,Safe
30.02090596,76.94518619,162.4188946,30.50096278,Unsafe
26.24319835,64.8651866,147.2895302,32.81986251,Safe
24.43102303,61.41150437,150.9790235,39.20070991,Safe
28.50108435,68.56633131,155.9049206,32.12771378,Safe
24.08343964,63.32235552,147.7856475,32.64127504,Safe
26.45295773,68.96195325,146.0086174,39.71143361,Safe
28.40194526,74.60879839,183.0178153,36.21432705,Unsafe
24.93759612,67.41133535,161.3163385,32.03164652,Safe
23.60155903,60.12072761,149.4215807,30.36255456,Safe
28.83918894,61.51926306,148.3950299,38.36058119,Safe
24.80944977,65.31851963,149.7941924,45.81192373,Safe
24.84505256,69.32846577,149.9235574,34.36325136,Safe
28.43401686,76.96885064,149.0000985,31.20862548,Unsafe
24.79856138,66.94103023,155.2750246,39.93854693,Safe
24.91204561,64.12633455,160.6934394,39.14815875,Safe
31.40490026,63.02293191,183.3474506,39.64353279,Unsafe
23.04293373,60.92778878,161.8937168,38.12766647,Safe
26.76745555,68.4547402,157.4428395,32.88001682,Safe
31.5367503,75.70301696,157.1027283,32.81332698,Unsafe
26.32051188,64.1552501,154.2845839,37.30794268,Safe
24.36457462,69.93360554,156.7834307,33.73764292,Safe
30.16857646,62.00663351,161.0236981,37.96374201,Unsafe
23.20955505,69.45080489,149.4905524,38.85131711,Safe
24.60187333,69.81973482,160.4597183,41.29581487,Safe
29.32703722,76.59690984,170.6995231,38.25959618,Unsafe
25.73571231,64.07295316,155.397234,36.44194478,Safe
24.66179497,64.41653783,152.2112339,34.1416945,Safe
29.86099052,65.78230667,159.8601484,32.36692401,Safe
23.10185682,65.67410099,145.6886834,32.66156904,Safe
24.57380632,62.55562326,146.330326,39.31183355,Safe
30.61757723,70.48933018,159.7678721,34.34491985,Unsafe
25.08625502,62.96536485,160.2296421,33.75659317,Safe
23.90431069,68.11012208,155.4818985,31.31482132,Safe
28.81055871,68.21013393,177.5908017,31.81918917,Safe
24.4032767,65.64743662,149.1255635,36.90084399,Safe
24.93144209,63.79907053,151.8423499,34.01930661,Safe
28.38226034,71.96757941,159.3217453,48.92508993,Unsafe
23.37081572,65.23298978,150.3869432,34.98866989,Safe
23.56617858,67.80289155,159.5970511,36.45069619,Safe
30.49813407,60.21557197,164.5148132,34.28057104,Unsafe
23.36709435,60.8572272,146.455773,39.73573653,Safe
24.60634122,69.70278617,156.7886602,33.78312231,Safe
31.18703505,73.26401445,179.8040525,35.2354742,Unsafe
24.14890133,66.81695969,156.8846241,36.71670065,Safe
26.26197501,63.22624995,148.6282024,39.90855621,Safe
28.74376226,68.65232173,146.6571138,32.678305,Safe
23.61259344,68.61160751,157.8270933,32.65178494,Safe
24.39360881,66.09823196,154.4370979,36.22402165,Safe
28.55015069,70.64838797,155.3954029,37.46270626,Unsafe
25.15404785,60.10254856,148.3955738,43.18311995,Safe
25.54343371,64.67927071,155.2377541,33.04144237,Safe
28.05148635,60.44268753,182.7012703,30.1160381,Safe
26.94698251,60.07794803,147.6590527,35.04600001,Safe
23.56402698,69.71217377,152.7867451,38.86773006,Safe
29.20638112,76.08692077,155.2184902,35.04847186,Unsafe
24.29112851,68.56421139,157.274018,30.96229766,Safe
24.25974482,68.51639306,155.3387544,39.39091513,Safe
29.66272694,63.56044738,152.8464648,32.93586553,Safe
23.12402468,63.53391196,146.0596054,31.23608239,Safe
23.31407265,65.81660177,156.0973891,39.74942155,Safe
30.6171757,74.41422276,168.3114227,38.71000304,Unsafe
23.01558287,68.54697468,146.3300691,32.11297771,Safe
26.83395061,67.42500047,164.098545,46.32813209,Safe
28.96645799,64.58815603,161.228503,32.51070031,Safe
24.18048703,62.40769385,147.009958,34.03138871,Safe
23.54210415,60.67614318,158.0367706,35.34722399,Safe
29.99350743,73.03908492,147.5443841,36.07654305,Unsafe
24.85009563,61.41221967,160.5929324,34.50147085,Safe
25.8751845,64.20706811,148.1654163,31.08873898,Safe
28.00776333,66.36670241,165.678846,31.85000573,Safe
23.01112091,61.81654366,162.1316447,30.42028175,Safe
23.43920435,61.78980407,151.7635869,37.63659455,Safe
28.59589435,79.49778274,163.9469276,38.03791868,Unsafe
25.44278087,65.57751163,156.4612771,36.71754988,Safe
23.98628648,64.49013882,153.8743592,33.83022052,Safe
28.66022464,62.68982084,151.7409704,46.22126964,Safe
23.92268549,63.07842966,152.9859535,38.36633707,Safe
24.50780906,68.51069617,157.4879112,33.86560282,Safe
31.69526721,73.88823901,184.8566672,35.20882489,Unsafe
25.23177439,69.09917973,161.942285,30.71637878,Safe
24.97937547,61.64636635,147.0801308,30.57298825,Safe
30.65472473,64.85874083,154.5412358,30.13073633,Unsafe
23.3674499,63.83304144,149.6483268,38.85856146,Safe
23.41106354,64.64138597,150.8494673,31.82117951,Safe
31.40281527,75.84384918,151.7073813,39.01977856,Unsafe
25.61466061,61.91163092,157.0903123,31.18198493,Safe
26.64930029,66.11067521,162.5254412,38.23009965,Safe
29.40323759,67.54986852,179.1340731,39.98557402,Safe
23.72466448,69.51587342,151.8799283,46.51403491,Safe
25.17504107,66.61104753,158.356838,38.80447133,Safe
29.26398743,77.65671411,155.7186043,32.55839879,Unsafe
26.66450012,60.70621209,162.589105,39.95054649,Safe
23.44334849,62.03187404,148.5350083,34.15970951,Safe
29.2953027,64.81920087,149.8490317,30.63846608,Safe
26.37571598,69.8405249,146.1356524,35.32661349,Safe
25.06057044,66.15761201,156.2748673,32.66207391,Safe
29.5551923,74.96220159,172.8346204,36.31943438,Unsafe
24.98203772,66.98524432,152.6832888,37.56575597,Safe
24.25312287,60.0369685,155.8660823,35.6546007,Safe
28.2936074,69.33322206,157.4219007,32.64552484,Safe
24.40125972,66.86040823,162.721962,38.71163186,Safe
23.32864077,60.13438701,152.506566,45.85417848,Safe
28.41643493,78.2470591,152.9138219,30.36652881,Unsafe
25.02893683,61.46101838,150.6655219,33.93439773,Safe
25.17017356,61.45529521,164.4831332,37.96477081,Safe
30.04942284,64.81593265,165.6317433,39.72780345,Unsafe
24.47780157,67.16625398,158.8433079,36.09799211,Safe
23.79862878,67.91189177,148.4336333,34.83434603,Safe
29.39012576,75.31760761,157.4306069,32.79561419,Unsafe
25.89166873,69.66646296,150.7953573,39.20014444,Safe
23.27231714,66.33897863,147.2241333,39.34482033,Safe
30.36114609,61.93844439,148.8421316,32.82675378,Unsafe
25.98685036,61.51706173,156.3721494,32.29554045,Safe
24.61869027,65.29253644,150.4077795,35.78984236,Safe
31.6950115,73.97513059,171.9233108,44.91407279,Unsafe
24.00972852,63.72638697,149.492463,35.92026405,Safe
25.89317377,62.90311899,156.7190438,38.85978737,Safe
31.44263755,63.79446749,164.1469075,31.28741315,Unsafe
23.65226662,61.76627588,151.8788573,33.74712643,Safe
25.34282407,61.77118412,147.130579,33.6915527,Safe
30.4493295,74.88135817,156.9627089,36.59590491,Unsafe
23.74527488,60.54822197,149.7061919,39.18433557,Safe
26.50283328,69.06552757,146.9183056,32.61044374,Safe
30.61719229,63.02092853,183.2649506,35.22054025,Unsafe
23.4271297,68.49444447,158.2589623,39.47413512,Safe
23.96313167,61.11693963,148.5890007,38.14828847,Safe
29.04076668,75.57855232,157.5394949,34.27835357,Unsafe
24.65208224,61.68342913,145.2829752,47.29250295,Safe
24.02704188,64.91808752,152.2303257,30.26848001,Safe
28.13568499,67.3411558,160.0000799,32.33338349,Safe
23.19662504,62.57602625,151.621468,33.89920236,Safe
23.46868248,63.82961452,162.0345886,34.37066492,Safe
30.30929181,70.28398125,168.4910205,32.52272656,Unsafe
24.10575524,66.64007852,145.4792982,35.95281292,Safe
25.24950732,65.08918225,153.6234668,33.518181,Safe
28.25833727,67.37403887,147.7912681,31.52183418,Safe
24.82261105,67.76858961,147.8636796,31.44676416,Safe
25.83786685,60.73113048,152.4911352,37.18793874,Safe
31.91047379,71.3733582,157.4937609,30.23429236,Unsafe
24.29555297,64.30305201,146.3767482,31.05215547,Safe
26.88371487,60.60552138,146.4367261,45.55220576,Safe
29.0044368,66.42353554,174.426944,34.78909005,Safe
23.56093636,66.89567612,158.5748089,36.32991528,Safe
23.81654586,64.51389465,164.5011367,31.82157822,Safe
31.1453511,72.28132091,163.5846558,37.92224766,Unsafe
24.47689424,67.67753064,154.333663,32.62979127,Safe
23.35397304,65.87199977,147.0083545,30.30788569,Safe
31.94244172,66.10312932,146.6606687,35.31054339,Unsafe
23.23878811,66.45759513,153.6257627,35.83602004,Safe
25.42537024,63.99056671,145.4839141,35.96108739,Safe
29.34583198,70.69850866,172.7295323,34.45129295,Unsafe
24.94610035,60.67609477,156.3340214,35.0316187,Safe
